#ID	Avg_fold	Length	Ref_GC	Covered_percent	Covered_bases	Plus_reads	Minus_reads	Read_GC	Median_fold	Std_Dev
BGC0001584_NULL_25822	0.0000	1347	0.7216	0.0000	0	0	0	0.0000	0	0.00
BGC0001584_NULL_25823	0.0000	1383	0.7180	0.0000	0	0	0	0.0000	0	0.00
BGC0001584_NULL_25824	0.0000	993	0.6989	0.0000	0	0	0	0.0000	0	0.00
BGC0001584_NULL_25825	0.0000	1566	0.7248	0.0000	0	0	0	0.0000	0	0.00
BGC0001584_NULL_25826	0.0000	1311	0.6873	0.0000	0	0	0	0.0000	0	0.00
BGC0001584_NULL_25827	0.0000	1584	0.6837	0.0000	0	0	0	0.0000	0	0.00
BGC0001584_NULL_25828	0.0000	837	0.7085	0.0000	0	0	0	0.0000	0	0.00
BGC0001584_NULL_25829	0.0000	423	0.7352	0.0000	0	0	0	0.0000	0	0.00
BGC0001584_NULL_25830	0.0000	1326	0.7127	0.0000	0	0	0	0.0000	0	0.00
BGC0001584_NULL_25831	0.0000	1383	0.7129	0.0000	0	0	0	0.0000	0	0.00
BGC0001584_NULL_25832	0.0000	282	0.6950	0.0000	0	0	0	0.0000	0	0.00
BGC0001584_NULL_25833	0.0000	1620	0.6920	0.0000	0	0	0	0.0000	0	0.00
BGC0001584_NULL_25834	0.0000	2649	0.7622	0.0000	0	0	0	0.0000	0	0.00
BGC0001584_NULL_25835	0.0000	2109	0.7117	0.0000	0	0	0	0.0000	0	0.00
BGC0001584_NULL_25836	0.0000	1050	0.7314	0.0000	0	0	0	0.0000	0	0.00
BGC0001584_NULL_25837	0.0000	1263	0.7371	0.0000	0	0	0	0.0000	0	0.00
BGC0001584_NULL_25838	0.0000	1182	0.7174	0.0000	0	0	0	0.0000	0	0.00
BGC0001584_NULL_25839	0.0000	1029	0.7600	0.0000	0	0	0	0.0000	0	0.00
BGC0001584_NULL_25840	0.0000	921	0.7448	0.0000	0	0	0	0.0000	0	0.00
BGC0001584_NULL_25841	0.0000	552	0.7373	0.0000	0	0	0	0.0000	0	0.00
BGC0001584_NULL_25842	0.0000	618	0.7233	0.0000	0	0	0	0.0000	0	0.00
BGC0001584_NULL_25843	0.0000	1242	0.7262	0.0000	0	0	0	0.0000	0	0.00
BGC0001584_NULL_25844	0.0000	984	0.7398	0.0000	0	0	0	0.0000	0	0.00
BGC0001584_NULL_25845	0.0000	804	0.7264	0.0000	0	0	0	0.0000	0	0.00
BGC0001584_NULL_25846	0.0000	471	0.6709	0.0000	0	0	0	0.0000	0	0.00
BGC0001584_NULL_25847	0.0000	1656	0.7017	0.0000	0	0	0	0.0000	0	0.00
BGC0001584_NULL_25848	0.0000	591	0.7090	0.0000	0	0	0	0.0000	0	0.00
BGC0001584_NULL_25849	0.0000	1080	0.7324	0.0000	0	0	0	0.0000	0	0.00
BGC0001584_NULL_25850	0.0000	855	0.6725	0.0000	0	0	0	0.0000	0	0.00
BGC0001584_NULL_25851	0.0000	1350	0.7237	0.0000	0	0	0	0.0000	0	0.00
BGC0001584_NULL_25852	0.0000	549	0.7031	0.0000	0	0	0	0.0000	0	0.00
BGC0001584_NULL_25853	0.0000	5820	0.7380	0.0000	0	0	0	0.0000	0	0.00
BGC0001584_NULL_25854	0.0000	1140	0.6895	0.0000	0	0	0	0.0000	0	0.00
BGC0001584_NULL_25855	0.0000	1869	0.6752	0.0000	0	0	0	0.0000	0	0.00
BGC0001584_NULL_25856	0.0000	978	0.7157	0.0000	0	0	0	0.0000	0	0.00
BGC0001584_NULL_25857	0.0000	945	0.7217	0.0000	0	0	0	0.0000	0	0.00
BGC0001584_NULL_25858	0.0000	444	0.7095	0.0000	0	0	0	0.0000	0	0.00
BGC0001584_NULL_25859	0.0000	564	0.6862	0.0000	0	0	0	0.0000	0	0.00
BGC0001584_NULL_25860	0.0000	471	0.7431	0.0000	0	0	0	0.0000	0	0.00
BGC0001584_NULL_25861	0.0000	1188	0.7138	0.0000	0	0	0	0.0000	0	0.00
BGC0001585_EtpT_25862	0.0000	1017	0.6627	0.0000	0	0	0	0.0000	0	0.00
BGC0001585_EtpE_25863	0.0000	1623	0.6611	0.0000	0	0	0	0.0000	0	0.00
BGC0001585_EtpM_25864	0.0000	1212	0.7153	0.0000	0	0	0	0.0000	0	0.00
BGC0001585_EtpA_25865	0.0000	3438	0.5588	0.0000	0	0	0	0.0000	0	0.00
BGC0001585_EtpB_25866	0.0000	1647	0.6017	0.0000	0	0	0	0.0000	0	0.00
BGC0001585_EtpG_25867	0.0000	720	0.5958	0.0000	0	0	0	0.0000	0	0.00
BGC0001585_EtpK_25868	0.0000	369	0.5718	0.0000	0	0	0	0.0000	0	0.00
BGC0001585_EtpP_25869	0.0000	5856	0.5907	0.0000	0	0	0	0.0000	0	0.00
BGC0001585_EtpC_25870	0.0000	753	0.5896	0.0000	0	0	0	0.0000	0	0.00
BGC0001585_EtpI_25871	0.0000	1386	0.6364	0.0000	0	0	0	0.0000	0	0.00
BGC0001585_EtpN_25872	0.0000	873	0.5945	0.0000	0	0	0	0.0000	0	0.00
BGC0001586_PS273GM_RS17330_25873	0.0000	1605	0.6025	0.0000	0	0	0	0.0000	0	0.00
BGC0001586_PS273GM_RS17335_25874	0.0000	1479	0.6024	0.0000	0	0	0	0.0000	0	0.00
BGC0001586_PS273GM_RS17340_25875	0.0000	411	0.5815	0.0000	0	0	0	0.0000	0	0.00
BGC0001586_PS273GM_RS17345_25876	0.0000	1071	0.5696	0.0000	0	0	0	0.0000	0	0.00
BGC0001586_PS273GM_RS17350_25877	0.0000	999	0.6176	0.0000	0	0	0	0.0000	0	0.00
BGC0001586_PS273GM_RS17355_25878	0.0000	225	0.5378	0.0000	0	0	0	0.0000	0	0.00
BGC0001586_PS273GM_RS17360_25879	0.0000	327	0.5749	0.0000	0	0	0	0.0000	0	0.00
BGC0001586_PS273GM_RS17365_25880	0.0000	1218	0.5911	0.0000	0	0	0	0.0000	0	0.00
BGC0001586_PS273GM_RS17370_25881	0.0000	1119	0.5809	0.0000	0	0	0	0.0000	0	0.00
BGC0001586_PS273GM_RS17375_25882	0.0000	1338	0.6196	0.0000	0	0	0	0.0000	0	0.00
BGC0001586_PS273GM_RS17380_25883	0.0000	1320	0.6045	0.0000	0	0	0	0.0000	0	0.00
BGC0001586_PS273GM_RS17385_25884	0.0000	1260	0.6103	0.0000	0	0	0	0.0000	0	0.00
BGC0001586_PS273GM_RS17390_25885	0.0000	528	0.6307	0.0000	0	0	0	0.0000	0	0.00
BGC0001586_PS273GM_RS17395_25886	0.0000	744	0.5766	0.0000	0	0	0	0.0000	0	0.00
BGC0001586_PS273GM_RS17400_25887	0.0000	2211	0.6074	0.0000	0	0	0	0.0000	0	0.00
BGC0001586_PS273GM_RS17405_25888	0.0000	930	0.5656	0.0000	0	0	0	0.0000	0	0.00
BGC0001586_PS273GM_RS17410_25889	0.0000	1527	0.5940	0.0000	0	0	0	0.0000	0	0.00
BGC0001587_SAV_5615_25890	0.0000	1029	0.7007	0.0000	0	0	0	0.0000	0	0.00
BGC0001587_SAV_5616_25891	0.0000	1374	0.7205	0.0000	0	0	0	0.0000	0	0.00
BGC0001587_arcB3_25892	0.0000	1032	0.7248	0.0000	0	0	0	0.0000	0	0.00
BGC0001587_SAV_5618_25893	0.0000	993	0.7241	0.0000	0	0	0	0.0000	0	0.00
BGC0001587_oppA8_25894	0.0000	1551	0.6963	0.0000	0	0	0	0.0000	0	0.00
BGC0001587_oppB8_25895	0.0000	891	0.7340	0.0000	0	0	0	0.0000	0	0.00
BGC0001588_BP1026B_RS14550_25896	0.0000	1086	0.6860	0.0000	0	0	0	0.0000	0	0.00
BGC0001588_BP1026B_RS14555_25897	0.0000	1290	0.6891	0.0000	0	0	0	0.0000	0	0.00
BGC0001588_BP1026B_RS14560_25898	0.0000	1383	0.6725	0.0000	0	0	0	0.0000	0	0.00
BGC0001588_BP1026B_RS14565_25899	0.0000	810	0.6827	0.0000	0	0	0	0.0000	0	0.00
BGC0001588_BP1026B_RS34450_25900	0.0000	288	0.4757	0.0000	0	0	0	0.0000	0	0.00
BGC0001588_BP1026B_RS14570_25901	0.0000	795	0.6528	0.0000	0	0	0	0.0000	0	0.00
BGC0001588_BP1026B_RS14575_25902	0.0000	252	0.5516	0.0000	0	0	0	0.0000	0	0.00
BGC0001588_BP1026B_RS14580_25903	0.0000	1224	0.6944	0.0000	0	0	0	0.0000	0	0.00
BGC0001588_BP1026B_RS14585_25904	0.0000	975	0.6646	0.0000	0	0	0	0.0000	0	0.00
BGC0001588_BP1026B_RS14590_25905	0.0000	1089	0.6648	0.0000	0	0	0	0.0000	0	0.00
BGC0001588_BP1026B_RS14595_25906	0.0000	2520	0.7262	0.0000	0	0	0	0.0000	0	0.00
BGC0001588_BP1026B_RS14600_25907	0.0000	1989	0.7330	0.0000	0	0	0	0.0000	0	0.00
BGC0001588_BP1026B_RS14605_25908	0.0000	1389	0.6875	0.0000	0	0	0	0.0000	0	0.00
BGC0001588_BP1026B_RS39570_25909	0.0000	201	0.6468	0.0000	0	0	0	0.0000	0	0.00
BGC0001588_BP1026B_RS34455_25910	0.0000	126	0.5238	0.0000	0	0	0	0.0000	0	0.00
BGC0001588_BP1026B_RS14610_25911	0.0000	741	0.7206	0.0000	0	0	0	0.0000	0	0.00
BGC0001588_BP1026B_RS14615_25912	0.0000	1242	0.6723	0.0000	0	0	0	0.0000	0	0.00
BGC0001588_BP1026B_RS34460_25913	0.0000	276	0.6848	0.0000	0	0	0	0.0000	0	0.00
BGC0001588_BP1026B_RS14620_25914	0.0000	651	0.6774	0.0000	0	0	0	0.0000	0	0.00
BGC0001588_BP1026B_RS14625_25915	0.0000	1593	0.7106	0.0000	0	0	0	0.0000	0	0.00
BGC0001588_BP1026B_RS14630_25916	0.0000	1197	0.7059	0.0000	0	0	0	0.0000	0	0.00
BGC0001588_BP1026B_RS14635_25917	0.0000	1269	0.6753	0.0000	0	0	0	0.0000	0	0.00
BGC0001589_QU43_RS61010_25918	0.0000	1182	0.6142	0.0000	0	0	0	0.0000	0	0.00
BGC0001589_QU43_RS61015_25919	0.0000	2316	0.5941	0.0000	0	0	0	0.0000	0	0.00
BGC0001589_QU43_RS61020_25920	0.0000	1425	0.5958	0.0000	0	0	0	0.0000	0	0.00
BGC0001589_QU43_RS61025_25921	0.0000	1146	0.5654	0.0000	0	0	0	0.0000	0	0.00
BGC0001589_QU43_RS61030_25922	0.0000	1812	0.6479	0.0000	0	0	0	0.0000	0	0.00
BGC0001589_QU43_RS61035_25923	0.0000	1191	0.6314	0.0000	0	0	0	0.0000	0	0.00
BGC0001589_QU43_RS61040_25924	0.0000	1254	0.5989	0.0000	0	0	0	0.0000	0	0.00
BGC0001589_QU43_RS61045_25925	0.0000	1080	0.5722	0.0000	0	0	0	0.0000	0	0.00
BGC0001589_QU43_RS61050_25926	0.0000	1155	0.6182	0.0000	0	0	0	0.0000	0	0.00
BGC0001589_QU43_RS61055_25927	0.0000	1245	0.6586	0.0000	0	0	0	0.0000	0	0.00
BGC0001589_QU43_RS61060_25928	0.0000	1521	0.6759	0.0000	0	0	0	0.0000	0	0.00
BGC0001589_QU43_RS61065_25929	0.0000	579	0.6857	0.0000	0	0	0	0.0000	0	0.00
BGC0001589_QU43_RS76195_25930	0.0000	249	0.6386	0.0000	0	0	0	0.0000	0	0.00
BGC0001589_QU43_RS61070_25931	0.0000	1386	0.6681	0.0000	0	0	0	0.0000	0	0.00
BGC0001589_QU43_RS61075_25932	0.0000	2487	0.7250	0.0000	0	0	0	0.0000	0	0.00
BGC0001589_QU43_RS61080_25933	0.0000	1056	0.6648	0.0000	0	0	0	0.0000	0	0.00
BGC0001589_QU43_RS61085_25934	0.0000	975	0.6841	0.0000	0	0	0	0.0000	0	0.00
BGC0001589_QU43_RS61090_25935	0.0000	1197	0.6976	0.0000	0	0	0	0.0000	0	0.00
BGC0001589_QU43_RS61095_25936	0.0000	312	0.6026	0.0000	0	0	0	0.0000	0	0.00
BGC0001589_QU43_RS61100_25937	0.0000	741	0.6559	0.0000	0	0	0	0.0000	0	0.00
BGC0001589_QU43_RS61105_25938	0.0000	783	0.6807	0.0000	0	0	0	0.0000	0	0.00
BGC0001589_QU43_RS61110_25939	0.0000	1407	0.6937	0.0000	0	0	0	0.0000	0	0.00
BGC0001590_orf4_25940	0.0000	921	0.6743	0.0000	0	0	0	0.0000	0	0.00
BGC0001590_orf3_25941	0.0000	1011	0.6954	0.0000	0	0	0	0.0000	0	0.00
BGC0001590_orf2_25942	0.0000	600	0.6550	0.0000	0	0	0	0.0000	0	0.00
BGC0001590_orf1_25943	0.0000	513	0.6784	0.0000	0	0	0	0.0000	0	0.00
BGC0001590_forQ_25944	0.0000	1269	0.7329	0.0000	0	0	0	0.0000	0	0.00
BGC0001590_forP_25945	0.0000	654	0.6881	0.0000	0	0	0	0.0000	0	0.00
BGC0001590_forO_25946	0.0000	780	0.7064	0.0000	0	0	0	0.0000	0	0.00
BGC0001590_forN_25947	0.0000	1773	0.7518	0.0000	0	0	0	0.0000	0	0.00
BGC0001590_forM_25948	0.0000	786	0.7277	0.0000	0	0	0	0.0000	0	0.00
BGC0001590_forL_25949	0.0000	342	0.6725	0.0000	0	0	0	0.0000	0	0.00
BGC0001590_forK_25950	0.0000	1437	0.7383	0.0000	0	0	0	0.0000	0	0.00
BGC0001590_forJ_25951	0.0000	450	0.7000	0.0000	0	0	0	0.0000	0	0.00
BGC0001590_forI_25952	0.0000	1368	0.7580	0.0000	0	0	0	0.0000	0	0.00
BGC0001590_forH_25953	0.0548	1824	0.7599	5.4825	100	1	0	0.6800	0	0.23
BGC0001590_forG_25954	0.0000	1092	0.7033	0.0000	0	0	0	0.0000	0	0.00
BGC0001590_forF_25955	0.0000	660	0.7121	0.0000	0	0	0	0.0000	0	0.00
BGC0001590_forE_25956	0.0000	516	0.7558	0.0000	0	0	0	0.0000	0	0.00
BGC0001590_forD_25957	0.0000	462	0.6840	0.0000	0	0	0	0.0000	0	0.00
BGC0001590_forC_25958	0.0000	291	0.7182	0.0000	0	0	0	0.0000	0	0.00
BGC0001590_forB_25959	0.0000	1248	0.7516	0.0000	0	0	0	0.0000	0	0.00
BGC0001590_forA_25960	0.0000	1263	0.7245	0.0000	0	0	0	0.0000	0	0.00
BGC0001590_forR_25961	0.0000	396	0.7121	0.0000	0	0	0	0.0000	0	0.00
BGC0001590_forS_25962	0.0000	321	0.7134	0.0000	0	0	0	0.0000	0	0.00
BGC0001590_forT_25963	0.0000	1029	0.7318	0.0000	0	0	0	0.0000	0	0.00
BGC0001590_forU_25964	0.0000	360	0.6556	0.0000	0	0	0	0.0000	0	0.00
BGC0001590_forV_25965	0.0000	1293	0.7162	0.0000	0	0	0	0.0000	0	0.00
BGC0001590_forW_25966	0.0000	1026	0.7378	0.0000	0	0	0	0.0000	0	0.00
BGC0001590_forX_25967	0.0000	1716	0.7529	0.0000	0	0	0	0.0000	0	0.00
BGC0001590_forY_25968	0.0000	948	0.7700	0.0000	0	0	0	0.0000	0	0.00
BGC0001590_forZ_25969	0.0000	519	0.7245	0.0000	0	0	0	0.0000	0	0.00
BGC0001590_forAA_25970	0.0000	1542	0.7224	0.0000	0	0	0	0.0000	0	0.00
BGC0001590_forBB_25971	0.0000	663	0.7029	0.0000	0	0	0	0.0000	0	0.00
BGC0001590_forCC_25972	0.0000	1254	0.7560	0.0000	0	0	0	0.0000	0	0.00
BGC0001590_orf6_25973	0.0000	966	0.7402	0.0000	0	0	0	0.0000	0	0.00
BGC0001590_orf7_25974	0.0000	855	0.7602	0.0000	0	0	0	0.0000	0	0.00
BGC0001590_orf8_25975	0.0000	1590	0.7195	0.0000	0	0	0	0.0000	0	0.00
BGC0001590_orf9_25976	0.0000	501	0.7385	0.0000	0	0	0	0.0000	0	0.00
BGC0001590_orf10_25977	0.0000	612	0.7451	0.0000	0	0	0	0.0000	0	0.00
BGC0001590_orf11_25978	0.0000	495	0.7293	0.0000	0	0	0	0.0000	0	0.00
BGC0001590_orf12_25979	6.2191	744	0.6626	37.9032	282	18	30	0.6744	0	10.10
BGC0001590_orf13_25980	0.1072	933	0.6902	10.7181	100	1	0	0.6000	0	0.31
BGC0001590_orf14_25981	0.0000	645	0.6574	0.0000	0	0	0	0.0000	0	0.00
BGC0001590_orf15_25982	0.0000	870	0.6494	0.0000	0	0	0	0.0000	0	0.00
BGC0001591_NULL_25983	0.0000	810	0.4790	0.0000	0	0	0	0.0000	0	0.00
BGC0001591_NULL_25984	0.0000	309	0.5599	0.0000	0	0	0	0.0000	0	0.00
BGC0001591_NULL_25985	0.0000	1479	0.5368	0.0000	0	0	0	0.0000	0	0.00
BGC0001591_NULL_25986	0.0000	873	0.5739	0.0000	0	0	0	0.0000	0	0.00
BGC0001591_NULL_25987	0.0000	753	0.5963	0.0000	0	0	0	0.0000	0	0.00
BGC0001591_NULL_25988	0.0734	2685	0.5642	3.7244	100	2	0	0.6904	0	0.37
BGC0001591_NULL_25989	0.0000	171	0.4561	0.0000	0	0	0	0.0000	0	0.00
BGC0001591_NULL_25990	0.0000	663	0.5415	0.0000	0	0	0	0.0000	0	0.00
BGC0001591_NULL_25991	0.0000	735	0.5619	0.0000	0	0	0	0.0000	0	0.00
BGC0001591_NULL_25992	0.0000	1560	0.5660	0.0000	0	0	0	0.0000	0	0.00
BGC0001591_NULL_25993	0.0000	705	0.5730	0.0000	0	0	0	0.0000	0	0.00
BGC0001591_NULL_25994	0.0000	1299	0.5296	0.0000	0	0	0	0.0000	0	0.00
BGC0001591_NULL_25995	0.0000	936	0.5406	0.0000	0	0	0	0.0000	0	0.00
BGC0001591_NULL_25996	0.0000	1605	0.5445	0.0000	0	0	0	0.0000	0	0.00
BGC0001591_NULL_25997	0.0000	912	0.5099	0.0000	0	0	0	0.0000	0	0.00
BGC0001591_NULL_25998	0.0000	237	0.5063	0.0000	0	0	0	0.0000	0	0.00
BGC0001591_NULL_25999	0.0000	870	0.5437	0.0000	0	0	0	0.0000	0	0.00
BGC0001591_NULL_26000	0.0000	645	0.5349	0.0000	0	0	0	0.0000	0	0.00
BGC0001591_NULL_26001	0.0000	411	0.5255	0.0000	0	0	0	0.0000	0	0.00
BGC0001591_NULL_26002	0.0000	282	0.4787	0.0000	0	0	0	0.0000	0	0.00
BGC0001591_NULL_26003	0.0000	591	0.5398	0.0000	0	0	0	0.0000	0	0.00
BGC0001591_NULL_26004	0.0000	648	0.5031	0.0000	0	0	0	0.0000	0	0.00
BGC0001591_NULL_26005	0.0000	420	0.4810	0.0000	0	0	0	0.0000	0	0.00
BGC0001591_NULL_26006	0.0000	942	0.5435	0.0000	0	0	0	0.0000	0	0.00
BGC0001591_NULL_26007	0.0000	594	0.5135	0.0000	0	0	0	0.0000	0	0.00
BGC0001591_NULL_26008	0.0000	912	0.5439	0.0000	0	0	0	0.0000	0	0.00
BGC0001591_NULL_26009	0.0000	660	0.5258	0.0000	0	0	0	0.0000	0	0.00
BGC0001591_NULL_26010	0.0000	981	0.5433	0.0000	0	0	0	0.0000	0	0.00
BGC0001591_NULL_26011	0.0000	1599	0.5447	0.0000	0	0	0	0.0000	0	0.00
BGC0001591_NULL_26012	0.0000	2370	0.5624	0.0000	0	0	0	0.0000	0	0.00
BGC0001592_NULL_26013	0.0000	1086	0.7440	0.0000	0	0	0	0.0000	0	0.00
BGC0001592_fevL_26014	0.0000	1482	0.6889	0.0000	0	0	0	0.0000	0	0.00
BGC0001592_fevK_26015	0.0000	648	0.6852	0.0000	0	0	0	0.0000	0	0.00
BGC0001592_fevM_26016	0.0000	498	0.7249	0.0000	0	0	0	0.0000	0	0.00
BGC0001592_fevA1_26017	0.0000	1365	0.7128	0.0000	0	0	0	0.0000	0	0.00
BGC0001592_fevB_26018	0.0000	1362	0.7048	0.0000	0	0	0	0.0000	0	0.00
BGC0001592_fevR_26019	0.0000	393	0.6463	0.0000	0	0	0	0.0000	0	0.00
BGC0001592_fevF_26020	0.0000	924	0.6310	0.0000	0	0	0	0.0000	0	0.00
BGC0001592_fevE_26021	0.0000	378	0.7011	0.0000	0	0	0	0.0000	0	0.00
BGC0001592_fevA2_26022	0.0000	1377	0.7226	0.0000	0	0	0	0.0000	0	0.00
BGC0001592_fevY_26023	0.0966	1035	0.7082	9.6618	100	1	0	0.6200	0	0.30
BGC0001592_fevW_26024	0.0000	1329	0.7178	0.0000	0	0	0	0.0000	0	0.00
BGC0001592_fevV_26025	0.0000	1590	0.6811	0.0000	0	0	0	0.0000	0	0.00
BGC0001592_fevI_26026	0.0000	774	0.6964	0.0000	0	0	0	0.0000	0	0.00
BGC0001592_fevH_26027	0.0000	1107	0.6883	0.0000	0	0	0	0.0000	0	0.00
BGC0001592_fevO_26028	0.0000	336	0.7589	0.0000	0	0	0	0.0000	0	0.00
BGC0001592_fevT_26029	0.0000	1104	0.6875	0.0000	0	0	0	0.0000	0	0.00
BGC0001593_NULL_26030	0.0000	1173	0.7008	0.0000	0	0	0	0.0000	0	0.00
BGC0001593_NULL_26031	0.0000	783	0.6897	0.0000	0	0	0	0.0000	0	0.00
BGC0001593_NULL_26032	0.0000	1710	0.6544	0.0000	0	0	0	0.0000	0	0.00
BGC0001593_NULL_26033	0.0000	678	0.6829	0.0000	0	0	0	0.0000	0	0.00
BGC0001593_NULL_26034	0.0000	168	0.5893	0.0000	0	0	0	0.0000	0	0.00
BGC0001593_NULL_26035	0.0000	1002	0.6347	0.0000	0	0	0	0.0000	0	0.00
BGC0001593_NULL_26036	0.0000	480	0.6208	0.0000	0	0	0	0.0000	0	0.00
BGC0001593_NULL_26037	0.0000	978	0.6748	0.0000	0	0	0	0.0000	0	0.00
BGC0001593_NULL_26038	0.0000	1410	0.7511	0.0000	0	0	0	0.0000	0	0.00
BGC0001593_NULL_26039	0.0000	1278	0.7574	0.0000	0	0	0	0.0000	0	0.00
BGC0001593_NULL_26040	0.0000	894	0.6913	0.0000	0	0	0	0.0000	0	0.00
BGC0001593_NULL_26041	0.0000	951	0.7350	0.0000	0	0	0	0.0000	0	0.00
BGC0001593_NULL_26042	0.0000	759	0.7325	0.0000	0	0	0	0.0000	0	0.00
BGC0001593_NULL_26043	0.0000	1320	0.7023	0.0000	0	0	0	0.0000	0	0.00
BGC0001593_NULL_26044	0.0000	1299	0.7105	0.0000	0	0	0	0.0000	0	0.00
BGC0001593_NULL_26045	0.0000	1209	0.7270	0.0000	0	0	0	0.0000	0	0.00
BGC0001593_NULL_26046	0.0000	1326	0.7285	0.0000	0	0	0	0.0000	0	0.00
BGC0001593_NULL_26047	0.0000	966	0.7195	0.0000	0	0	0	0.0000	0	0.00
BGC0001593_NULL_26048	0.0000	564	0.7340	0.0000	0	0	0	0.0000	0	0.00
BGC0001593_NULL_26049	0.0000	873	0.7537	0.0000	0	0	0	0.0000	0	0.00
BGC0001593_NULL_26050	0.0000	1026	0.7173	0.0000	0	0	0	0.0000	0	0.00
BGC0001593_NULL_26051	0.0000	174	0.6954	0.0000	0	0	0	0.0000	0	0.00
BGC0001593_NULL_26052	0.0000	951	0.7403	0.0000	0	0	0	0.0000	0	0.00
BGC0001593_NULL_26053	0.0000	843	0.7450	0.0000	0	0	0	0.0000	0	0.00
BGC0001593_NULL_26054	0.0748	1296	0.7315	7.4846	97	1	0	0.7010	0	0.26
BGC0001593_NULL_26055	0.0000	1071	0.7498	0.0000	0	0	0	0.0000	0	0.00
BGC0001593_NULL_26056	0.0000	594	0.7138	0.0000	0	0	0	0.0000	0	0.00
BGC0001593_NULL_26057	0.0000	735	0.7211	0.0000	0	0	0	0.0000	0	0.00
BGC0001593_NULL_26058	0.0000	879	0.7315	0.0000	0	0	0	0.0000	0	0.00
BGC0001593_NULL_26059	0.0000	1125	0.7289	0.0000	0	0	0	0.0000	0	0.00
BGC0001593_NULL_26060	0.0000	4152	0.7558	0.0000	0	0	0	0.0000	0	0.00
BGC0001593_NULL_26061	0.0000	1155	0.7238	0.0000	0	0	0	0.0000	0	0.00
BGC0001593_NULL_26062	0.0000	1125	0.8089	0.0000	0	0	0	0.0000	0	0.00
BGC0001593_NULL_26063	0.0000	717	0.6932	0.0000	0	0	0	0.0000	0	0.00
BGC0001593_NULL_26064	0.0000	141	0.7163	0.0000	0	0	0	0.0000	0	0.00
BGC0001593_NULL_26065	0.0000	1041	0.6734	0.0000	0	0	0	0.0000	0	0.00
BGC0001593_NULL_26066	0.0000	2163	0.7087	0.0000	0	0	0	0.0000	0	0.00
BGC0001593_NULL_26067	0.0000	1296	0.6474	0.0000	0	0	0	0.0000	0	0.00
BGC0001593_NULL_26068	0.0000	405	0.7037	0.0000	0	0	0	0.0000	0	0.00
BGC0001593_NULL_26069	0.0000	657	0.7458	0.0000	0	0	0	0.0000	0	0.00
BGC0001593_NULL_26070	0.0000	948	0.7627	0.0000	0	0	0	0.0000	0	0.00
BGC0001593_NULL_26071	0.0000	804	0.7525	0.0000	0	0	0	0.0000	0	0.00
BGC0001593_NULL_26072	0.0000	993	0.6898	0.0000	0	0	0	0.0000	0	0.00
BGC0001593_NULL_26073	0.0000	2076	0.7616	0.0000	0	0	0	0.0000	0	0.00
BGC0001593_NULL_26074	0.0000	1515	0.7670	0.0000	0	0	0	0.0000	0	0.00
BGC0001593_NULL_26075	0.0000	1812	0.7003	0.0000	0	0	0	0.0000	0	0.00
BGC0001593_NULL_26076	0.0000	1539	0.7628	0.0000	0	0	0	0.0000	0	0.00
BGC0001593_NULL_26077	0.0000	1785	0.7625	0.0000	0	0	0	0.0000	0	0.00
BGC0001593_NULL_26078	0.0000	594	0.7559	0.0000	0	0	0	0.0000	0	0.00
BGC0001593_NULL_26079	0.0000	1323	0.7158	0.0000	0	0	0	0.0000	0	0.00
BGC0001593_NULL_26080	0.0000	651	0.7757	0.0000	0	0	0	0.0000	0	0.00
BGC0001593_NULL_26081	0.0000	1743	0.6787	0.0000	0	0	0	0.0000	0	0.00
BGC0001593_NULL_26082	0.0000	645	0.7643	0.0000	0	0	0	0.0000	0	0.00
BGC0001593_NULL_26083	0.0000	1035	0.7527	0.0000	0	0	0	0.0000	0	0.00
BGC0001593_NULL_26084	0.0000	936	0.7329	0.0000	0	0	0	0.0000	0	0.00
BGC0001594_fimA1_26085	0.0000	456	0.4013	0.0000	0	0	0	0.0000	0	0.00
BGC0001594_fimA2_26086	0.0000	1194	0.4497	0.0000	0	0	0	0.0000	0	0.00
BGC0001594_fimA3_26087	0.0000	1167	0.3925	0.0000	0	0	0	0.0000	0	0.00
BGC0001594_fimB1_26088	0.0000	951	0.4080	0.0000	0	0	0	0.0000	0	0.00
BGC0001594_fimB2_26089	0.0000	858	0.3124	0.0000	0	0	0	0.0000	0	0.00
BGC0001594_fimC1_26090	0.0000	684	0.3816	0.0000	0	0	0	0.0000	0	0.00
BGC0001594_fimC2_26091	0.0000	660	0.3924	0.0000	0	0	0	0.0000	0	0.00
BGC0001594_fimC3_26092	0.0000	432	0.3819	0.0000	0	0	0	0.0000	0	0.00
BGC0001594_fimC4_26093	0.0000	687	0.3828	0.0000	0	0	0	0.0000	0	0.00
BGC0001594_fimJ_26094	0.0000	1011	0.4313	0.0000	0	0	0	0.0000	0	0.00
BGC0001594_fimB3_26095	0.0000	1077	0.3993	0.0000	0	0	0	0.0000	0	0.00
BGC0001594_fimC5_26096	0.0000	687	0.3901	0.0000	0	0	0	0.0000	0	0.00
BGC0001594_fimE1_26097	0.0000	1239	0.3834	0.0000	0	0	0	0.0000	0	0.00
BGC0001594_fimE2_26098	0.0000	1041	0.3881	0.0000	0	0	0	0.0000	0	0.00
BGC0001594_fimF1_26099	0.0000	717	0.3459	0.0000	0	0	0	0.0000	0	0.00
BGC0001594_fimF2_26100	0.0000	735	0.3918	0.0000	0	0	0	0.0000	0	0.00
